id,style,part,thing,color,price,sex,season
23,классический,1,боди-блуза,медный,1149,f,демисезон
23,вечерний,1,боди-блуза,медный,1149,f,зима
23,вечерний,1,боди-блуза,медный,1149,f,лето
23,вечерний,1,боди-блуза,медный,1149,f,демисезон
23,классический,1,боди-блуза,медный,1149,f,зима
23,классический,1,боди-блуза,медный,1149,f,лето
23,классический,1,боди-блуза,медный,1149,f,демисезон
23,вечерний,1,боди-блуза,медный,1149,f,зима
23,вечерний,1,боди-блуза,медный,1149,f,лето
23,вечерний,1,боди-блуза,медный,1149,f,демисезон
24,классический,1,боди-блуза,персиковый,1049,f,зима
24,классический,1,боди-блуза,персиковый,1049,f,лето
24,классический,1,боди-блуза,персиковый,1049,f,демисезон
24,вечерний,1,боди-блуза,персиковый,1049,f,зима
24,вечерний,1,боди-блуза,персиковый,1049,f,лето
24,вечерний,1,боди-блуза,персиковый,1049,f,демисезон
24,классический,1,боди-блуза,персиковый,1049,f,зима
24,классический,1,боди-блуза,персиковый,1049,f,лето
24,классический,1,боди-блуза,персиковый,1049,f,демисезон
24,вечерний,1,боди-блуза,персиковый,1049,f,зима
24,вечерний,1,боди-блуза,персиковый,1049,f,лето
24,вечерний,1,боди-блуза,персиковый,1049,f,демисезон
24,классический,1,боди-блуза,персиковый,1049,f,зима
24,классический,1,боди-блуза,персиковый,1049,f,лето
24,классический,1,боди-блуза,персиковый,1049,f,демисезон
24,вечерний,1,боди-блуза,персиковый,1049,f,зима
24,вечерний,1,боди-блуза,персиковый,1049,f,лето
24,вечерний,1,боди-блуза,персиковый,1049,f,демисезон
25,повседневный,1,боди-топ,голубой,999,f,зима
25,повседневный,1,боди-топ,голубой,999,f,лето
25,повседневный,1,боди-топ,голубой,999,f,демисезон
25,вечерний,1,боди-топ,голубой,999,f,зима
25,вечерний,1,боди-топ,голубой,999,f,лето
25,вечерний,1,боди-топ,голубой,999,f,демисезон
25,повседневный,1,боди-топ,голубой,999,f,зима
25,повседневный,1,боди-топ,голубой,999,f,лето
25,повседневный,1,боди-топ,голубой,999,f,демисезон
25,вечерний,1,боди-топ,голубой,999,f,зима
25,вечерний,1,боди-топ,голубой,999,f,лето
25,вечерний,1,боди-топ,голубой,999,f,демисезон
25,повседневный,1,боди-топ,голубой,999,f,зима
25,повседневный,1,боди-топ,голубой,999,f,лето
25,повседневный,1,боди-топ,голубой,999,f,демисезон
25,вечерний,1,боди-топ,голубой,999,f,зима
25,вечерний,1,боди-топ,голубой,999,f,лето
25,вечерний,1,боди-топ,голубой,999,f,демисезон
26,повседневный,2,худи,сине-зеленый,2599,u,зима
26,повседневный,2,худи,сине-зеленый,2599,u,лето
26,повседневный,2,худи,сине-зеленый,2599,u,демисезон
26,спортивный,2,худи,сине-зеленый,2599,u,зима
26,спортивный,2,худи,сине-зеленый,2599,u,лето
26,спортивный,2,худи,сине-зеленый,2599,u,демисезон
26,повседневный,2,худи,сине-зеленый,2599,u,зима
26,повседневный,2,худи,сине-зеленый,2599,u,лето
26,повседневный,2,худи,сине-зеленый,2599,u,демисезон
26,спортивный,2,худи,сине-зеленый,2599,u,зима
26,спортивный,2,худи,сине-зеленый,2599,u,лето
26,спортивный,2,худи,сине-зеленый,2599,u,демисезон
26,повседневный,2,худи,сине-зеленый,2599,u,зима
26,повседневный,2,худи,сине-зеленый,2599,u,лето
26,повседневный,2,худи,сине-зеленый,2599,u,демисезон
26,спортивный,2,худи,сине-зеленый,2599,u,зима
26,спортивный,2,худи,сине-зеленый,2599,u,лето
26,спортивный,2,худи,сине-зеленый,2599,u,демисезон
27,повседневный,2,свитшот,коричневый,2199,u,зима
27,повседневный,2,свитшот,коричневый,2199,u,лето
27,повседневный,2,свитшот,коричневый,2199,u,демисезон
27,спортивный,2,свитшот,коричневый,2199,u,зима
27,спортивный,2,свитшот,коричневый,2199,u,лето
27,спортивный,2,свитшот,коричневый,2199,u,демисезон
27,повседневный,2,свитшот,коричневый,2199,u,зима
27,повседневный,2,свитшот,коричневый,2199,u,лето
27,повседневный,2,свитшот,коричневый,2199,u,демисезон
27,спортивный,2,свитшот,коричневый,2199,u,зима
27,спортивный,2,свитшот,коричневый,2199,u,лето
27,спортивный,2,свитшот,коричневый,2199,u,демисезон
27,повседневный,2,свитшот,коричневый,2199,u,зима
27,повседневный,2,свитшот,коричневый,2199,u,лето
27,повседневный,2,свитшот,коричневый,2199,u,демисезон
27,спортивный,2,свитшот,коричневый,2199,u,зима
27,спортивный,2,свитшот,коричневый,2199,u,лето
27,спортивный,2,свитшот,коричневый,2199,u,демисезон
28,повседневный,2,свитшот,голубой,2549,u,зима
28,повседневный,2,свитшот,голубой,2549,u,лето
28,повседневный,2,свитшот,голубой,2549,u,демисезон
28,спортивный,2,свитшот,голубой,2549,u,зима
28,спортивный,2,свитшот,голубой,2549,u,лето
28,спортивный,2,свитшот,голубой,2549,u,демисезон
28,повседневный,2,свитшот,голубой,2549,u,зима
28,повседневный,2,свитшот,голубой,2549,u,лето
28,повседневный,2,свитшот,голубой,2549,u,демисезон
28,спортивный,2,свитшот,голубой,2549,u,зима
28,спортивный,2,свитшот,голубой,2549,u,лето
28,спортивный,2,свитшот,голубой,2549,u,демисезон
28,повседневный,2,свитшот,голубой,2549,u,зима
28,повседневный,2,свитшот,голубой,2549,u,лето
28,повседневный,2,свитшот,голубой,2549,u,демисезон
28,спортивный,2,свитшот,голубой,2549,u,зима
28,спортивный,2,свитшот,голубой,2549,u,лето
28,спортивный,2,свитшот,голубой,2549,u,демисезон
29,повседневный,2,свитер,серый,1649,u,зима
29,повседневный,2,свитер,серый,1649,u,демисезон
29,спортивный,2,свитер,серый,1649,u,зима
29,спортивный,2,свитер,серый,1649,u,демисезон
29,повседневный,2,свитер,серый,1649,u,зима
29,повседневный,2,свитер,серый,1649,u,демисезон
29,спортивный,2,свитер,серый,1649,u,зима
29,спортивный,2,свитер,серый,1649,u,демисезон
30,повседневный,2,кардиган,красный,1899,u,зима
30,повседневный,2,кардиган,красный,1899,u,лето
30,повседневный,2,кардиган,красный,1899,u,демисезон
30,повседневный,2,кардиган,красный,1899,u,зима
30,повседневный,2,кардиган,красный,1899,u,лето
30,повседневный,2,кардиган,красный,1899,u,демисезон
30,повседневный,2,кардиган,красный,1899,u,зима
30,повседневный,2,кардиган,красный,1899,u,лето
30,повседневный,2,кардиган,красный,1899,u,демисезон
31,классический,2,пиджак,салатовый,2249,u,зима
31,классический,2,пиджак,салатовый,2249,u,лето
31,классический,2,пиджак,салатовый,2249,u,демисезон
31,вечерний,2,пиджак,салатовый,2249,u,зима
31,вечерний,2,пиджак,салатовый,2249,u,лето
31,вечерний,2,пиджак,салатовый,2249,u,демисезон
31,классический,2,пиджак,салатовый,2249,u,зима
31,классический,2,пиджак,салатовый,2249,u,лето
31,классический,2,пиджак,салатовый,2249,u,демисезон
31,вечерний,2,пиджак,салатовый,2249,u,зима
31,вечерний,2,пиджак,салатовый,2249,u,лето
31,вечерний,2,пиджак,салатовый,2249,u,демисезон
31,классический,2,пиджак,салатовый,2249,u,зима
31,классический,2,пиджак,салатовый,2249,u,лето
31,классический,2,пиджак,салатовый,2249,u,демисезон
31,вечерний,2,пиджак,салатовый,2249,u,зима
31,вечерний,2,пиджак,салатовый,2249,u,лето
31,вечерний,2,пиджак,салатовый,2249,u,демисезон
32,повседневный,2,кимоно,коричневый,2049,u,зима
32,повседневный,2,кимоно,коричневый,2049,u,лето
32,повседневный,2,кимоно,коричневый,2049,u,демисезон
32,вечерний,2,кимоно,коричневый,2049,u,зима
32,вечерний,2,кимоно,коричневый,2049,u,лето
32,вечерний,2,кимоно,коричневый,2049,u,демисезон
32,повседневный,2,кимоно,коричневый,2049,u,зима
32,повседневный,2,кимоно,коричневый,2049,u,лето
32,повседневный,2,кимоно,коричневый,2049,u,демисезон
32,вечерний,2,кимоно,коричневый,2049,u,зима
32,вечерний,2,кимоно,коричневый,2049,u,лето
32,вечерний,2,кимоно,коричневый,2049,u,демисезон
32,повседневный,2,кимоно,коричневый,2049,u,зима
32,повседневный,2,кимоно,коричневый,2049,u,лето
32,повседневный,2,кимоно,коричневый,2049,u,демисезон
32,вечерний,2,кимоно,коричневый,2049,u,зима
32,вечерний,2,кимоно,коричневый,2049,u,лето
32,вечерний,2,кимоно,коричневый,2049,u,демисезон
33,повседневный,2,кимоно,желтый,2049,u,зима
33,повседневный,2,кимоно,желтый,2049,u,лето
33,повседневный,2,кимоно,желтый,2049,u,демисезон
33,вечерний,2,кимоно,желтый,2049,u,зима
33,вечерний,2,кимоно,желтый,2049,u,лето
33,вечерний,2,кимоно,желтый,2049,u,демисезон
33,повседневный,2,кимоно,желтый,2049,u,зима
33,повседневный,2,кимоно,желтый,2049,u,лето
33,повседневный,2,кимоно,желтый,2049,u,демисезон
33,вечерний,2,кимоно,желтый,2049,u,зима
33,вечерний,2,кимоно,желтый,2049,u,лето
33,вечерний,2,кимоно,желтый,2049,u,демисезон
33,повседневный,2,кимоно,желтый,2049,u,зима
33,повседневный,2,кимоно,желтый,2049,u,лето
33,повседневный,2,кимоно,желтый,2049,u,демисезон
33,вечерний,2,кимоно,желтый,2049,u,зима
33,вечерний,2,кимоно,желтый,2049,u,лето
33,вечерний,2,кимоно,желтый,2049,u,демисезон
34,повседневный,2,жилет,горчичный,1849,u,зима
34,повседневный,2,жилет,горчичный,1849,u,лето
34,повседневный,2,жилет,горчичный,1849,u,демисезон
34,спортивный,2,жилет,горчичный,1849,u,зима
34,спортивный,2,жилет,горчичный,1849,u,лето
34,спортивный,2,жилет,горчичный,1849,u,демисезон
34,вечерний,2,жилет,горчичный,1849,u,зима
34,вечерний,2,жилет,горчичный,1849,u,лето
34,вечерний,2,жилет,горчичный,1849,u,демисезон
34,повседневный,2,жилет,горчичный,1849,u,зима
34,повседневный,2,жилет,горчичный,1849,u,лето
34,повседневный,2,жилет,горчичный,1849,u,демисезон
34,спортивный,2,жилет,горчичный,1849,u,зима
34,спортивный,2,жилет,горчичный,1849,u,лето
34,спортивный,2,жилет,горчичный,1849,u,демисезон
34,вечерний,2,жилет,горчичный,1849,u,зима
34,вечерний,2,жилет,горчичный,1849,u,лето
34,вечерний,2,жилет,горчичный,1849,u,демисезон
34,повседневный,2,жилет,горчичный,1849,u,зима
34,повседневный,2,жилет,горчичный,1849,u,лето
34,повседневный,2,жилет,горчичный,1849,u,демисезон
34,спортивный,2,жилет,горчичный,1849,u,зима
34,спортивный,2,жилет,горчичный,1849,u,лето
34,спортивный,2,жилет,горчичный,1849,u,демисезон
34,вечерний,2,жилет,горчичный,1849,u,зима
34,вечерний,2,жилет,горчичный,1849,u,лето
34,вечерний,2,жилет,горчичный,1849,u,демисезон
35,повседневный,2,жилет,персиковый,1899,u,зима
35,повседневный,2,жилет,персиковый,1899,u,лето
35,повседневный,2,жилет,персиковый,1899,u,демисезон
35,спортивный,2,жилет,персиковый,1899,u,зима
35,спортивный,2,жилет,персиковый,1899,u,лето
35,спортивный,2,жилет,персиковый,1899,u,демисезон
35,вечерний,2,жилет,персиковый,1899,u,зима
35,вечерний,2,жилет,персиковый,1899,u,лето
35,вечерний,2,жилет,персиковый,1899,u,демисезон
35,повседневный,2,жилет,персиковый,1899,u,зима
35,повседневный,2,жилет,персиковый,1899,u,лето
35,повседневный,2,жилет,персиковый,1899,u,демисезон
35,спортивный,2,жилет,персиковый,1899,u,зима
35,спортивный,2,жилет,персиковый,1899,u,лето
35,спортивный,2,жилет,персиковый,1899,u,демисезон
35,вечерний,2,жилет,персиковый,1899,u,зима
35,вечерний,2,жилет,персиковый,1899,u,лето
35,вечерний,2,жилет,персиковый,1899,u,демисезон
35,повседневный,2,жилет,персиковый,1899,u,зима
35,повседневный,2,жилет,персиковый,1899,u,лето
35,повседневный,2,жилет,персиковый,1899,u,демисезон
35,спортивный,2,жилет,персиковый,1899,u,зима
35,спортивный,2,жилет,персиковый,1899,u,лето
35,спортивный,2,жилет,персиковый,1899,u,демисезон
35,вечерний,2,жилет,персиковый,1899,u,зима
35,вечерний,2,жилет,персиковый,1899,u,лето
35,вечерний,2,жилет,персиковый,1899,u,демисезон
36,вечерний,2,болеро,серый,1749,f,зима
36,вечерний,2,болеро,серый,1749,f,лето
36,вечерний,2,болеро,серый,1749,f,демисезон
36,вечерний,2,болеро,серый,1749,f,зима
36,вечерний,2,болеро,серый,1749,f,лето
36,вечерний,2,болеро,серый,1749,f,демисезон
36,вечерний,2,болеро,серый,1749,f,зима
36,вечерний,2,болеро,серый,1749,f,лето
36,вечерний,2,болеро,серый,1749,f,демисезон
37,вечерний,2,болеро,красный,1749,f,зима
37,вечерний,2,болеро,красный,1749,f,лето
37,вечерний,2,болеро,красный,1749,f,демисезон
37,вечерний,2,болеро,красный,1749,f,зима
37,вечерний,2,болеро,красный,1749,f,лето
37,вечерний,2,болеро,красный,1749,f,демисезон
37,вечерний,2,болеро,красный,1749,f,зима
37,вечерний,2,болеро,красный,1749,f,лето
37,вечерний,2,болеро,красный,1749,f,демисезон
38,повседневный,2,рубашка кожанная,коричневый,1649,u,зима
38,повседневный,2,рубашка кожанная,коричневый,1649,u,лето
38,повседневный,2,рубашка кожанная,коричневый,1649,u,демисезон
38,повседневный,2,рубашка кожанная,коричневый,1649,u,зима
38,повседневный,2,рубашка кожанная,коричневый,1649,u,лето
38,повседневный,2,рубашка кожанная,коричневый,1649,u,демисезон
38,повседневный,2,рубашка кожанная,коричневый,1649,u,зима
38,повседневный,2,рубашка кожанная,коричневый,1649,u,лето
38,повседневный,2,рубашка кожанная,коричневый,1649,u,демисезон
39,повседневный,2,рубашка кожанная,бежевый,2199,u,зима
39,повседневный,2,рубашка кожанная,бежевый,2199,u,лето
39,повседневный,2,рубашка кожанная,бежевый,2199,u,демисезон
39,повседневный,2,рубашка кожанная,бежевый,2199,u,зима
39,повседневный,2,рубашка кожанная,бежевый,2199,u,лето
39,повседневный,2,рубашка кожанная,бежевый,2199,u,демисезон
39,повседневный,2,рубашка кожанная,бежевый,2199,u,зима
39,повседневный,2,рубашка кожанная,бежевый,2199,u,лето
39,повседневный,2,рубашка кожанная,бежевый,2199,u,демисезон
41,повседневный,3,брюки,оливково-зелёный,2649,u,зима
41,повседневный,3,брюки,оливково-зелёный,2649,u,демисезон
41,классический,3,брюки,оливково-зелёный,2649,u,зима
41,классический,3,брюки,оливково-зелёный,2649,u,демисезон
42,классический,3,брюки,коричневый,2949,u,лето
42,классический,3,брюки,коричневый,2949,u,зима
42,классический,3,брюки,коричневый,2949,u,демисезон
42,классический,3,брюки,коричневый,2949,u,лето
42,классический,3,брюки,коричневый,2949,u,зима
42,классический,3,брюки,коричневый,2949,u,демисезон
42,повседневный,3,брюки,коричневый,2949,u,лето
42,повседневный,3,брюки,коричневый,2949,u,зима
42,повседневный,3,брюки,коричневый,2949,u,демисезон
43,повседневный,3,леггинсы,медный,2849,f,зима
43,повседневный,3,леггинсы,медный,2849,f,лето
43,повседневный,3,леггинсы,медный,2849,f,демисезон
43,спортивный,3,леггинсы,медный,2849,f,зима
43,спортивный,3,леггинсы,медный,2849,f,лето
43,спортивный,3,леггинсы,медный,2849,f,демисезон
43,повседневный,3,леггинсы,медный,2849,f,зима
43,повседневный,3,леггинсы,медный,2849,f,лето
43,повседневный,3,леггинсы,медный,2849,f,демисезон
43,спортивный,3,леггинсы,медный,2849,f,зима
43,спортивный,3,леггинсы,медный,2849,f,лето
43,спортивный,3,леггинсы,медный,2849,f,демисезон
43,повседневный,3,леггинсы,медный,2849,f,зима
43,повседневный,3,леггинсы,медный,2849,f,лето
43,повседневный,3,леггинсы,медный,2849,f,демисезон
43,спортивный,3,леггинсы,медный,2849,f,зима
43,спортивный,3,леггинсы,медный,2849,f,лето
43,спортивный,3,леггинсы,медный,2849,f,демисезон
44,повседневный,3,шорты,сиреневый,2249,u,лето
44,спортивный,3,шорты,сиреневый,2249,u,лето
45,повседневный,3,шорты,фиолетовый,3099,u,лето
45,спортивный,3,шорты,фиолетовый,3099,u,лето
46,повседневный,3,сарафан,серый,2949,f,лето
47,классический,3,сарафан,белый,2649,f,зима
48,вечерний,3,комбенизон с брюками,медный,2399,u,лето
49,повседневный,3,бриджи,сиреневый,2699,u,лето
49,вечерний,3,бриджи,сиреневый,2699,u,лето
50,повседневный,3,бриджи,горчичный,2999,u,лето
50,вечерний,3,бриджи,горчичный,2999,u,лето
51,повседневный,3,капри,сиреневый,1999,f,лето
52,вечерний,3,комбенизон с шортами,оливково-зелёный,2599,u,зима
53,повседневный,3,велосипедки,оливково-зелёный,1999,f,лето
53,спортивный,3,велосипедки,оливково-зелёный,1999,f,лето
54,повседневный,3,велосипедки,голубой,2249,f,лето
54,спортивный,3,велосипедки,голубой,2249,f,лето
55,повседневный,4,платье,фиолетовый,2149,f,лето
56,вечерний,4,платье,красный,1949,f,зима
57,повседневный,5,платье-рубашка,фиолетовый,2849,f,лето
58,повседневный,5,платье-свитер,оливково-зелёный,2499,f,зима
58,повседневный,5,платье-свитер,оливково-зелёный,2499,f,демисезон
58,повседневный,5,платье-свитер,оливково-зелёный,2499,f,зима
58,повседневный,5,платье-свитер,оливково-зелёный,2499,f,демисезон
59,повседневный,5,платье-пиджак,оливково-зелёный,2499,f,зима
59,повседневный,5,платье-пиджак,оливково-зелёный,2499,f,лето
59,повседневный,5,платье-пиджак,оливково-зелёный,2499,f,демисезон
59,вечерний,5,платье-пиджак,оливково-зелёный,2499,f,зима
59,вечерний,5,платье-пиджак,оливково-зелёный,2499,f,лето
59,вечерний,5,платье-пиджак,оливково-зелёный,2499,f,демисезон
59,повседневный,5,платье-пиджак,оливково-зелёный,2499,f,зима
59,повседневный,5,платье-пиджак,оливково-зелёный,2499,f,лето
59,повседневный,5,платье-пиджак,оливково-зелёный,2499,f,демисезон
59,вечерний,5,платье-пиджак,оливково-зелёный,2499,f,зима
59,вечерний,5,платье-пиджак,оливково-зелёный,2499,f,лето
59,вечерний,5,платье-пиджак,оливково-зелёный,2499,f,демисезон
59,повседневный,5,платье-пиджак,оливково-зелёный,2499,f,зима
59,повседневный,5,платье-пиджак,оливково-зелёный,2499,f,лето
59,повседневный,5,платье-пиджак,оливково-зелёный,2499,f,демисезон
59,вечерний,5,платье-пиджак,оливково-зелёный,2499,f,зима
59,вечерний,5,платье-пиджак,оливково-зелёный,2499,f,лето
59,вечерний,5,платье-пиджак,оливково-зелёный,2499,f,демисезон
60,повседневный,5,платье-пиджак,медный,2449,f,зима
60,повседневный,5,платье-пиджак,медный,2449,f,лето
60,повседневный,5,платье-пиджак,медный,2449,f,демисезон
60,вечерний,5,платье-пиджак,медный,2449,f,зима
60,вечерний,5,платье-пиджак,медный,2449,f,лето
60,вечерний,5,платье-пиджак,медный,2449,f,демисезон
60,повседневный,5,платье-пиджак,медный,2449,f,зима
60,повседневный,5,платье-пиджак,медный,2449,f,лето
60,повседневный,5,платье-пиджак,медный,2449,f,демисезон
60,вечерний,5,платье-пиджак,медный,2449,f,зима
60,вечерний,5,платье-пиджак,медный,2449,f,лето
60,вечерний,5,платье-пиджак,медный,2449,f,демисезон
60,повседневный,5,платье-пиджак,медный,2449,f,зима
60,повседневный,5,платье-пиджак,медный,2449,f,лето
60,повседневный,5,платье-пиджак,медный,2449,f,демисезон
60,вечерний,5,платье-пиджак,медный,2449,f,зима
60,вечерний,5,платье-пиджак,медный,2449,f,лето
60,вечерний,5,платье-пиджак,медный,2449,f,демисезон
61,повседневный,6,колготки теплые,оливково-зелёный,199,f,зима
61,вечерний,6,колготки теплые,оливково-зелёный,199,f,зима
61,классический,6,колготки теплые,оливково-зелёный,199,f,зима
62,повседневный,6,колготки теплые,персиковый,249,f,зима
62,вечерний,6,колготки теплые,персиковый,249,f,зима
62,классический,6,колготки теплые,персиковый,249,f,зима
64,вечерний,7,колготки капроновые,голубой,549,f,демисезон
64,классический,7,колготки капроновые,голубой,549,f,демисезон
65,повседневный,7,кальсоны,чёрный,599,m,зима
65,повседневный,7,кальсоны,чёрный,599,m,демисезон
65,спортивный,7,кальсоны,чёрный,599,m,зима
65,спортивный,7,кальсоны,чёрный,599,m,демисезон
65,классический,7,кальсоны,чёрный,599,m,зима
65,классический,7,кальсоны,чёрный,599,m,демисезон
65,вечерний,7,кальсоны,чёрный,599,m,зима
65,вечерний,7,кальсоны,чёрный,599,m,демисезон
65,повседневный,7,кальсоны,чёрный,599,m,зима
65,повседневный,7,кальсоны,чёрный,599,m,демисезон
65,спортивный,7,кальсоны,чёрный,599,m,зима
65,спортивный,7,кальсоны,чёрный,599,m,демисезон
65,классический,7,кальсоны,чёрный,599,m,зима
65,классический,7,кальсоны,чёрный,599,m,демисезон
65,вечерний,7,кальсоны,чёрный,599,m,зима
65,вечерний,7,кальсоны,чёрный,599,m,демисезон
66,повседневный,7,кальсоны,коричневый,399,m,зима
66,повседневный,7,кальсоны,коричневый,399,m,демисезон
66,спортивный,7,кальсоны,коричневый,399,m,зима
66,спортивный,7,кальсоны,коричневый,399,m,демисезон
66,классический,7,кальсоны,коричневый,399,m,зима
66,классический,7,кальсоны,коричневый,399,m,демисезон
66,вечерний,7,кальсоны,коричневый,399,m,зима
66,вечерний,7,кальсоны,коричневый,399,m,демисезон
66,повседневный,7,кальсоны,коричневый,399,m,зима
66,повседневный,7,кальсоны,коричневый,399,m,демисезон
66,спортивный,7,кальсоны,коричневый,399,m,зима
66,спортивный,7,кальсоны,коричневый,399,m,демисезон
66,классический,7,кальсоны,коричневый,399,m,зима
66,классический,7,кальсоны,коричневый,399,m,демисезон
66,вечерний,7,кальсоны,коричневый,399,m,зима
66,вечерний,7,кальсоны,коричневый,399,m,демисезон
67,повседневный,7,лосины,оливково-зелёный,499,f,зима
67,повседневный,7,лосины,оливково-зелёный,499,f,демисезон
67,спортивный,7,лосины,оливково-зелёный,499,f,зима
67,спортивный,7,лосины,оливково-зелёный,499,f,демисезон
67,вечерний,7,лосины,оливково-зелёный,499,f,зима
67,вечерний,7,лосины,оливково-зелёный,499,f,демисезон
67,повседневный,7,лосины,оливково-зелёный,499,f,зима
67,повседневный,7,лосины,оливково-зелёный,499,f,демисезон
67,спортивный,7,лосины,оливково-зелёный,499,f,зима
67,спортивный,7,лосины,оливково-зелёный,499,f,демисезон
67,вечерний,7,лосины,оливково-зелёный,499,f,зима
67,вечерний,7,лосины,оливково-зелёный,499,f,демисезон
68,повседневный,7,гетры,салатовый,649,f,зима
68,повседневный,7,гетры,салатовый,649,f,демисезон
68,спортивный,7,гетры,салатовый,649,f,зима
68,спортивный,7,гетры,салатовый,649,f,демисезон
68,повседневный,7,гетры,салатовый,649,f,зима
68,повседневный,7,гетры,салатовый,649,f,демисезон
68,спортивный,7,гетры,салатовый,649,f,зима
68,спортивный,7,гетры,салатовый,649,f,демисезон
70,повседневный,8,сапоги,синий,1949,u,зима
71,повседневный,8,сапоги,персиковый,2599,u,зима
72,повседневный,8,лоферы,сиреневый,3699,u,демисезон
72,вечерний,8,лоферы,сиреневый,3699,u,демисезон
72,классический,8,лоферы,сиреневый,3699,u,демисезон
73,повседневный,8,сандалии,сиреневый,2749,u,лето
73,спортивный,8,сандалии,сиреневый,2749,u,лето
74,повседневный,8,сандалии,синий,3099,u,лето
74,спортивный,8,сандалии,синий,3099,u,лето
75,повседневный,8,балетки с круглым носом,салатовый,1899,f,лето
75,вечерний,8,балетки с круглым носом,салатовый,1899,f,лето
75,классический,8,балетки с круглым носом,салатовый,1899,f,лето
76,повседневный,8,балетки с круглым носом,бежевый,3799,f,лето
76,вечерний,8,балетки с круглым носом,бежевый,3799,f,лето
76,классический,8,балетки с круглым носом,бежевый,3799,f,лето
77,повседневный,8,балетки с острым носом,салатовый,4849,f,лето
77,вечерний,8,балетки с острым носом,салатовый,4849,f,лето
77,классический,8,балетки с острым носом,салатовый,4849,f,лето
78,повседневный,8,балетки с острым носом,красный,4699,f,лето
78,вечерний,8,балетки с острым носом,красный,4699,f,лето
78,классический,8,балетки с острым носом,красный,4699,f,лето
79,повседневный,8,высокие ботильоны,оливково-зелёный,4549,f,зима
79,повседневный,8,высокие ботильоны,оливково-зелёный,4549,f,демисезон
79,вечерний,8,высокие ботильоны,оливково-зелёный,4549,f,зима
79,вечерний,8,высокие ботильоны,оливково-зелёный,4549,f,демисезон
79,классический,8,высокие ботильоны,оливково-зелёный,4549,f,зима
79,классический,8,высокие ботильоны,оливково-зелёный,4549,f,демисезон
79,повседневный,8,высокие ботильоны,оливково-зелёный,4549,f,зима
79,повседневный,8,высокие ботильоны,оливково-зелёный,4549,f,демисезон
79,вечерний,8,высокие ботильоны,оливково-зелёный,4549,f,зима
79,вечерний,8,высокие ботильоны,оливково-зелёный,4549,f,демисезон
79,классический,8,высокие ботильоны,оливково-зелёный,4549,f,зима
79,классический,8,высокие ботильоны,оливково-зелёный,4549,f,демисезон
80,повседневный,8,высокие ботильоны,красный,2149,f,зима
80,повседневный,8,высокие ботильоны,красный,2149,f,демисезон
80,вечерний,8,высокие ботильоны,красный,2149,f,зима
80,вечерний,8,высокие ботильоны,красный,2149,f,демисезон
80,классический,8,высокие ботильоны,красный,2149,f,зима
80,классический,8,высокие ботильоны,красный,2149,f,демисезон
80,повседневный,8,высокие ботильоны,красный,2149,f,зима
80,повседневный,8,высокие ботильоны,красный,2149,f,демисезон
80,вечерний,8,высокие ботильоны,красный,2149,f,зима
80,вечерний,8,высокие ботильоны,красный,2149,f,демисезон
80,классический,8,высокие ботильоны,красный,2149,f,зима
80,классический,8,высокие ботильоны,красный,2149,f,демисезон
81,повседневный,8,низкие ботильоны,бежевый,2949,f,зима
81,повседневный,8,низкие ботильоны,бежевый,2949,f,демисезон
81,вечерний,8,низкие ботильоны,бежевый,2949,f,зима
81,вечерний,8,низкие ботильоны,бежевый,2949,f,демисезон
81,классический,8,низкие ботильоны,бежевый,2949,f,зима
81,классический,8,низкие ботильоны,бежевый,2949,f,демисезон
81,повседневный,8,низкие ботильоны,бежевый,2949,f,зима
81,повседневный,8,низкие ботильоны,бежевый,2949,f,демисезон
